artist_id,nb_fan,nb_album
5449156,298,4
7249708,5646,1
4076703,22,3
1962181,1001,7
149767,3654,13
4749869,2950,3
335559,2079,9
887541,142197,8
7698660,0,0
116123,6097,16
7001371,335,4
4847351,8,3
92885,33,12
1502418,16,1
1072976,128,9
661092,9701,1
128203,485,3
8280064,134,6
1223321,783,188
8559174,142,1
4034200,99512,6
8724072,32,1
4633017,1737,5
7891404,5,8
7593180,573,71
7701530,88,300
7940774,90,34
9042084,1081,1
1547565,97,4
4760811,55403,1
372117,402,5
7763808,310,1
361382,48692,4
165456,3,3
1488590,525,3
9519158,504,4
9543214,531,0
72590,244,8
9671094,35,0
7553494,1163,3
7553492,3139,3
5992720,90,3
115821,3257,16
4795544,615,5
198847,64,0
1115446,278,5
3145,4001,12
95028,806,4
10007336,3,4
5246590,1091,7
304232,260,3
614600,172,6
4877229,3588,4
7995632,952,10
1571681,2,2
7533,24322,29
9856534,5143,2
8443862,259,3
161690,844,20
4784352,5634,2
4986422,1223,23
7671634,22,1
70523,1056,2
10372278,2153,0
10700729,2,0
639429,18,0
4935295,20,1
5864576,7,4
7890212,239,2
4520809,12,0
1530854,36,28
956839,613,2
10750020,445,0
110314,1018,15
4180108,10,2
7995436,551,12
10042040,583,6
357350,805,35
256965,147,16
6954245,557,6
4345976,589,1
16042,8868,73
73218,1038,8
9140208,0,6
4777400,9242,13
130527,310,10
10890308,0,0
259830,203,5
72130,462,9
10890298,0,0
55513,1115,11
72008,633,67
296894,17,0
1273575,385,1
367292,620,6
1520194,3,0
1939891,107,0
1385151,34,0
2904411,23,0
85133,175,1
8536834,200,8
5791967,51,10
6342036,886,8
6866545,11,2
9868266,3,8
10915802,63,5
11053804,67,1
5134352,708,1
11202624,14,1
7473322,0,19
345579,181,3
1678493,1862,2
5899706,1439,4
598070,8663,12
11304076,4,1
152799,1236,14
72035,4851,86
1630442,1519,11
7603348,284,3
83155,1055,27
15449,1655,17
4324872,167,5
84780,30,1
515857,478,5
68548,2631,18
4767814,693,1
69778,423,13
74651,204,29
1395747,22,0
76257,1503,7
78483,270,1
99121,710,2
103982,19,2
121666,3,1
128788,218,39
1078776,136,10
141430,142,6
145089,174,0
91341,19,1
152752,122,6
181921,295,2
10804,23609,22
134471,222,49
90143,2450,57
207997,7,0
110461,317,62
3651,11848,31
123323,578,15
1228,373,14
258606,19,1
259909,370,1
80777,191,6
273680,18,0
288250,243,3
302636,763,1
308346,878,3
5201184,10,5
322315,1657,2
337415,1870,7
258916,784,3
261778,72,3
91865,2,4
271053,9,3
157204,28,6
3267,640,3
3127,5129,12
519592,2,1
536225,2,7
537566,5,0
444247,17,1
516126,1819,10
633523,3056,4
246659,160,3
270815,155,2
252205,7331,12
1098379,63,7
364499,642,9
1126735,92,1
1136952,34,4
1167882,5905,0
86405,79,8
325890,14,4
7928,1544,21
209149,35,1
1242131,38,2
1351261,113,0
74492,728,6
1355430,461,18
473229,1064,29
55400,353,3
1373519,474,3
1376747,2582,8
442197,10173,3
211217,10714,0
8798,268460,116
262559,532,30
1426319,81,3
1290994,1,0
4608,4030,3
1520489,9,1
321961,18223,16
70939,142,2
368269,323,0
1227366,141,2
1651484,138,12
1830111,92,255
1494950,378,6
1937601,51483,43
371869,25,0
1958231,0,0
2015751,11,0
158510,887,4
2145081,10,0
2145071,63,0
390093,19,4
3113011,15,1
6999869,0,0
651581,2,4
300091,1732,1
394928,7136,9
4033393,286,0
796599,131,1
4102436,7,12
68159,163,9
3732291,44,0
1830551,133,0
57180,2176,3
13003,1033,1
6977927,0,1
1187474,20,5
1252383,165,0
501126,216,8
114698,1306,17
4438845,1841,2
1491424,378,0
4520062,48,0
1435517,184,4
4428996,70,2
535382,535,24
3710,5664,41
4701532,1,0
4371587,320,0
200280,774,10
4777404,4272,15
1473894,3536,7
5078163,271,11
4914740,53,1
5036115,390,0
154568,14701,20
356842,141,1
131799,28,17
76406,331,0
144340,276,211
1344305,116,8
5254324,65,1
5108806,1271,12
102543,51,16
248988,4,8
1258979,735,0
4024566,612,0
5314743,91,0
5298600,65,8
1053062,1518,7
5350246,112,1
662926,344,14
1437839,1650,8
4542,234,9
2903901,148,15
62874,221,5
5474923,282,4
4998645,394,3
4313507,314,5
862566,3473,3
1274869,37,11
325140,1234,5
1644275,713152,23
432258,519,56
193204,754,0
1204044,710,10
1059369,552,8
5645982,55,8
1689169,256,31
5758173,36,1
248695,705,16
4512147,329566,3
1107250,90,6
290830,880,1
5936709,0,0
5462,26286,7
5190450,275,1
5223740,46,1
6284540,68,3
1203570,169,7
2640291,84,9
1456204,36,1
5115613,369,2
5503080,0,0
516735,2030,4
6572901,0,0
161360,92,3
1010082,638,1
5219195,1,0
6652400,174,1
1643241,474,5
2562881,31623,0
496181,111882,6
1435524,2533,1
6541581,1645,9
1181820,98,33
5771797,202,10
123613,66,10
388718,145,0
161891,3832,9
256052,1677,0
7310794,38,0
5201133,23267,0
7350128,1,0
7394208,248,1
4022732,211,0
8963,1519,35
3037711,9,2
4054844,1317,2
4480571,101,8
71438,76,5
4402862,101,1
114118,137,10
456189,107,0
6218816,65,5
13337,147,5
7953098,61,0
5264639,101,9
7796848,18,27
7879650,1300,5
12164,374,1
4734519,80,2
188678,96360,9
8394808,122,3
16610,403,27
275975,2844,13
8417888,5622,7
107332,339,1
5503355,281,7
4449282,73,2
4592280,157,5
1439206,5044,8
5131,1252,13
1412046,259,2
7966594,487,9
9228330,1301,1
365092,7337,19
7645452,125535,4
4682215,170,2
190077,575,82
9719808,7481,1
5974798,543,7
1394411,27,3
9754932,21,6
4228615,25,23
120179,1978,26
805644,70,19
7579358,16,39
241388,20358,21
6557241,383,3
5421589,9569,5
10008806,11,1
6937385,221,14
178178,5708,53
9382236,11,12
10205266,445,1
4876194,0,2
70377,8424,10
10347016,9,1
4834562,7238,3
5076973,52429,16
1439997,341,10
117700,3418,8
10480543,20,1
5830521,15,5
10542511,26,3
1255448,79643,35
1350959,132,84
7602830,6583,5
10833252,27,5
1967351,324,11
381046,4259,34
1591377,1354,10
10933198,34,1
1205368,32,5
1447512,2702,3
121761,146,4
5672761,1253,3
5718969,17,1
5904365,77,5
7321906,89,2
11214038,18,1
4134443,202510,4
1541939,61,12
397780,9861,13
5607517,15,63
10352956,1602,2
7677494,3,4
9520194,70,4
4643447,2,2
87386,687,22
7050,1045,37
70055,827,0
146252,151,15
1806,193732,3
71981,243,0
173353,438,0
157785,3158,49
66288,36,6
17093,7716,15
75642,46360,9
4432,7027,2
75398,965,21
14356,279,9
102800,1564,7
99425,29,1
116860,64,8
127355,1713,5
131825,64,0
133441,16,0
133428,281,0
133435,1032,1
133431,1610,29
133430,103,0
133433,11,0
133437,25,0
75233,57559,1
116813,230,5
152338,7321,13
13910,2740,13
8685,931,31
134874,206,2
6316,1319,8
210855,2875,9
1477929,888,0
14658,715,14
8537,2793,2
12117,18422,16
1491243,356,0
1491244,17,0
256199,677,1
259910,98,1
4753,20249,32
12372,1354,124
280892,766,8
280893,44,0
178894,311,6
15754,7094,5
428041,511,0
90626,219,59
302322,416,1
196461,1755,66
90226,79,2
342101,236,1
1507888,189,0
1507889,648,1
431636,498,9
65998,5154,39
655466,44,1
390396,8788,10
3998,28482,25
538284,54,1
345951,160,3
391488,53,1
1069623,2,0
85533,18747,41
457556,174,7
1188759,507,13
84890,1206,4
204261,17,0
470756,56,1
365504,1325,12
1295777,13048,8
16743,189,4
149689,17,23
457482,64,0
64700,2573,1
64087,1176,0
1263543,134,1
107720,51,13
1447729,18,0
1506550,76,2
330167,728,13
1294317,1,0
166638,813,207
1353323,974,5
123654,1481,14
1648157,7,2
267984,671,12
321277,566,29
1693924,618,1
1242207,42,10
367451,38278,17
2680801,3538,0
2762271,410,3
103777,114,4
4631729,3,5
3867961,447,1
4037204,5,0
371286,4971,0
377941,85,0
1068760,3630,18
1520176,34,0
4062926,343,1
4323518,14,0
4323700,49,0
173032,2292,27
2930441,144,0
1533890,8,2
4496844,868,1
4550768,0,1
4582124,284,0
9781,1080,0
15410,967,16
93223,863,10
4660285,195,2
390007,5637,4
1385981,6537,2
99458,81,6
1596986,556,3
4905860,3672,0
4905862,2428,0
491963,169,0
4987471,9,2
4926746,7,1
2766161,209,6
430872,130,2
986224,2465,17
471853,14378,12
382279,7501,66
542988,187,0
1372510,65,18
98868,4006,22
215668,373449,22
5188153,518,1
305453,28343,8
5213159,937,0
544174,538,4
1040564,632,5
262085,2220,13
241379,1576,14
656869,612,2
5281451,519,1
447436,1223,54
5319254,1350,3
4071166,2081,0
5232520,21341,2
65456,7136,30
5429523,5646,8
5481120,3,1
1407677,5001,12
5374764,14,1
5568432,4,0
1169405,211,5
1362900,7095,11
5605352,2790,3
9497,2787,2
4027539,212,4
5017924,55,15
5907319,22,1
1239189,349,3
1092855,7712,3
1413040,691,6
6236316,7,20
380272,13,12
1094486,340,28
6178356,0,3
6620984,0,1
150416,1991,28
407612,326,1
14726,918,6
7013207,78,0
7013191,121,0
7013193,186,0
7119807,0,1
7137873,654,1
6923801,151,14
7176620,2296,29
7324838,13,2
4794390,1563,10
114436,26,49
332866,118,4
372155,21,6
5028305,2706,3
3130161,48,1
92506,5185,25
4916720,429,2
55413,8270,7
7801872,487,3
252447,394,6
7885262,9,1
7924780,12,1
97701,1837,5
2073741,1208,5
83022,1085,9
4355071,82,1
469194,9548,8
8259542,258,3
5632238,100,4
371429,374,14
129280,2047,17
8724078,130,1
4663521,537,4
1005843,355,4
5504543,876,2
2828881,15211,13
1010418,2395,35
17201,862,10
9011972,150,3
8274374,2847,10
240696,4226,48
9158218,58,1
262527,1002,17
1569305,8281,5
93221,641,72
67470,656,37
9625920,51,0
6965181,215,0
3731211,37,1
1117749,202,20
9625926,30,0
5256093,63,1
326759,331,35
1353555,42,2
85563,106,1
389947,2821,3
9637334,287,1
9723354,72,1
3678331,36,4
5795261,397,19
9865094,18,16
77276,940,5
8618054,352,8
2371991,65,2
9965596,47,0
4392754,2590,1
9078246,11,1
10028328,284,12
5273575,357,6
10097936,4,1
82544,36,11
82664,90,9
4462994,1865,3
4099876,1230,10
4320956,1730,4
6512133,26598,17
1425,4946,9
7476298,572,5
10458629,261,2
7866340,8,1
5575910,45,10
5510285,30,13
1927021,27,4
582230,28,9
10553761,175,0
6930641,39,9
5355273,178,24
8432722,7,3
1366586,174,12
64681,3669,23
555022,187,4
8980408,312,5
4335677,641,6
1233876,10,2
7948312,375,1
10984034,27,2
9355090,0,1
240379,32947,28
10974764,27,1
4424606,148,3
1574011,7,1
11102648,7,1
10248958,22124,4
384802,2189,24
1479826,573,17
4091783,1537,21
898059,274,3
1166575,212,9
9742894,31,6
121860,1328,6
11295014,31,1
10930,4804,4
145638,231,37
106978,16,36
66676,1172,41
316265,72,4
54973,19,1
1625322,1,2
88391,28,1
371521,12912,0
5473,7432,4
3244,6519,13
37,117406,8
80986,173,18
94092,803,40
98758,171,68
63528,350,30
4180767,11,0
4180764,28,0
82859,210,32
5191,1145,22
82031,153,30
148345,120,2
64370,885,12
170204,17,0
170208,9199,5
170203,14,0
170205,65,0
170209,77,0
170201,36,0
170210,15,0
170202,24,0
170206,167,0
170207,198,0
170200,205,0
4033,12937,9
4118,3470,9
1669653,477,0
7045,3322,28
255375,440,3
255590,37,1
259911,248,1
248569,326,30
161379,38,3
304072,17,6
281252,7515,0
318373,45,0
249316,11,1
96899,112,7
154073,95,4
1439289,1676,3
444291,16,0
444284,13,0
117138,302,8
126578,1517,95
109673,226,2
329289,25,1
7283470,1,1
890368,549,5
1001438,79,0
77989,379,230
130302,45,31
96909,329,23
471933,2237,6
983625,1185,3
469394,1419,7
14209,1838,349
1221416,114,11
1221414,4,0
69732,1032,286
12133,1835,7
413328,140,1
74178,503,5
14597,1716,5
1351266,127,0
12696,710,3
915,5912,45
1370535,99,2
9726138,4575,15
67699,4802,16
1421937,144,0
1453070,1292,0
1052903,101,3
373854,1404,23
1564910,111,1
1581579,549,2
1585131,672,2
11677,16379,5
336668,470,33
1652071,32,1
456757,51,5
1651794,67,3
839233,12633,5
1050903,515,9
24,604,1
269361,96,3
1613750,6,39
1225480,406,7
1370207,271,18
251764,50,61
1594573,611,2
187169,31,59
2983861,807,5
607190,1091,14
3159141,1138,11
7912160,27,1
3544991,1,0
470912,9546,14
3545001,25,0
165618,96,2
391365,515,6
194088,3792,23
3934581,86,1
1612686,240,38
4339246,16,0
812866,1517,2
173594,413,15
4466499,1318,7
307116,1,4
1434323,3,3
4590736,0,0
305385,27,4
7461,170549,20
4899234,250,1
534802,116,30
447210,263,5
5036481,101,0
78021,43723,230
5126474,859,4
5139319,107,1
77272,772,136
5213160,1906,1
5637124,319,0
159062,6394,19
5319255,240,1
5360341,0,0
1487215,366,2
5336541,3930,1
1455967,1660,22
5418722,0,1
73272,656,30
5455214,7,2
5272898,41,1
4916191,413,0
1644145,2301,5
5505192,2,0
394724,155,4
392291,788,1
2773,518,0
4104759,20,55
5602632,0,0
9768512,29,0
348481,283,3
5820374,19,3
322876,82,2
402974,1421,11
1006972,39,10
1106780,3756,3
196937,99,0
179186,41,9
5970612,131,2
1217790,519,2
4751208,106,2
186268,120,20
4659568,8192,4
6552237,173,11
5315150,822,4
5691472,195,3
3904061,481,4
6299744,210,2
5710139,86,2
6769115,3159,1
6860753,930,1
6902647,200,12
4952099,1342,8
4801014,1315,7
77014,249,11
468855,1144,18
1570681,441,13
1182215,582,8
7162068,0,1
1257432,3552,13
1294503,240,1
13357,1232,16
1458765,347,5
3125331,1556,7
84334,3922,4
100769,19365,21
1015677,1284,7
7732664,0,1
298135,225,2
6804025,5194,4
262554,549,6
8003990,88,0
2308,10264,6
903907,421,5
1166,1792,49
5302151,779,10
480542,302,9
7921304,143,16
8456924,147,1
1012945,490,8
807891,580,32
4542135,608,20
8759776,31,0
11028,3563,21
396700,706,15
9123642,1947,1
2840,4430,41
6541831,118,2
1061221,3352,5
3678231,65,74
359218,7,8
433948,3954,1
7967672,74,3
109308,859,15
9842886,252,0
150366,1745,8
398334,5236,4
185244,513,11
10332892,16,0
10372258,67,1
10390458,45,1
7165606,9828,5
195540,4057,10
320184,76,1
4344175,11,93
1381276,21,8
4349127,94,7
10826646,522,2
410599,42259,0
144253,4540,11
177039,1085,34
1152210,340,2
5209258,776,10
7857576,2925,0
10953876,435,1
1600435,6137,16
261629,68,11
10589795,2265,2
5523075,9701,12
4405301,2156,13
3058091,25,10
4890723,687,3
5103643,2430,28
1252103,108,7
176654,119,4
5901513,1,0
7367142,37,2
10547,5383,33
4346304,9493,5
11403220,10,1
174923,65,0
56072,129,3
58898,782,4
2539,1975,0
71853,417,20
4226,1071,2
74084,31,3
1634,8944,11
4116042,30,0
111553,26,0
131828,14,0
11906,7274,2
67934,3694,8
6985445,3,1
132960,414,5
166772,31,0
166778,3,0
130442,17,0
242659,87,0
522,7180,18
259912,76,1
263798,213,0
69727,463,37
1649,1018,11
95689,25,2
325276,527,2
335841,42,5
189821,67,9
342937,82,1
496315,72,1
560042,128,2
352400,7,8
802051,82,1
988194,896,0
4183740,46,0
162427,347,25
1009055,1,1
1693862,48,2
1123318,2,1
533447,2801,16
1187445,88,0
1203162,707,2
798632,335,9
1214318,93,7
344740,447,14
15518,1202,54
247676,31,9
1275248,1539,1
73201,335,3
482347,4,1
1326719,100,6
1336227,10,1
4540766,168,0
1351107,2844,3
171664,513,1
1213181,20115,11
1364469,361,6
1358104,2465,7
55912,4115,31
13451,8874,15
1416652,852,1
1358151,2403,5
298900,90,6
1462617,7040,1
1466354,42,0
1466355,137,0
1447792,1539,15
1032796,3640,3
12406,5318,3
1617114,367,63
1651046,7,0
475043,2014,4
1349680,3750,7
1685050,287,1
1700870,194,1
91715,6,9
1534023,94,3
2129131,47,0
207198,799,31
393270,214,6
3038091,460,2
3245581,35,2
6913,768,0
110690,206,0
16750,1172,3
160517,40,0
301073,337,10
77282,14915,12
1527696,1080,3
4100414,14,5
4025426,84,5
4100412,45,1
4053764,85,4
1101078,62,4
174215,132,7
91215,603,5
198095,733,0
3454531,5,3
4382557,216,2
398656,7190,9
645297,49,27
4484590,4248,0
4484591,402,0
4484594,40,0
4484592,1004,0
4547694,40,1
244738,1468,28
4557473,33,0
4571523,1437,5
1000267,1,0
498044,314,3
1290734,36,0
4628614,137,1
1058462,8,31
4459137,2261,27
4790327,1,39
1334974,3,2
132849,1223,10
193998,1695,5
5038876,195,0
5038879,1,0
5040154,155,0
4557772,269,358
4406386,314,13
5122610,33,0
5152700,81,0
1211399,3590,9
65995,4772,9
157321,159,16
4800709,448,3
5204930,17,8
379749,142,11
5245885,38,1
486300,35,4
274453,75,7
5364137,2785,3
2931891,21972,1
5613551,591,4
132089,2932,6
5442991,1023,5
3635581,21,3
1472094,12,1
5967034,1,1
1124511,1442,5
6027932,436,2
6089056,19,1
337340,253,22
462879,648,14
113642,6771,8
5177545,5546,3
146120,2370,16
241272,479,19
8207,689,4
4874705,377,2
14339,4428,10
5342764,5,1
2488811,331,3
6654802,244,0
186637,13804,0
5243094,0,9
69764,17766,4
176639,13427,90
186235,46608,14
71538,158,85
4121043,4,1
5273511,4,0
4196568,4,6
13056,3186,11
254126,1683,18
2273,116979,33
7154090,660,2
57865,5,2
553309,1163,4
7227296,314,1
11590,986,6
7234590,3,0
4850976,13,5
7267528,2138,1
16305,9080,7
4344906,63,3
340843,29,2
7323784,1,142
1613671,73,0
985827,31,0
257461,996,25
135965,1084,2
7113463,572,6
656542,52791,8
5330639,11638,19
6001046,782,5
1632579,66,1
5213074,507,6
8218496,127,0
5401142,478,2
7609474,37193,2
209678,360,31
168317,4706,15
8436184,275,1
182890,382,30
1031003,2862,59
5874518,7,3
5605102,179,0
8833260,408,1
1165319,110,3
562378,1332,10
7338516,50,6
9134664,12,1
9060012,29,10
5298885,6631,1
5145267,5441,8
5230947,662,5
4240,636,3
4077659,49,216
4683340,6630,11
1580550,22,3
64826,101,5
5408290,31,3
5545222,379,8
4070377,126,0
4330668,40,8
201876,2991,1
8076,515,19
9961576,102,4
9979346,4,2
3902071,912,3
6609560,76,7
365069,41,8
179708,1000,5
7406332,131,4
4747690,61,6
7823420,5,1
7338,2272,0
8842034,97,7
8990,35150,11
1598184,224,3
5532696,696,2
10568125,110,1
5952036,74,3
267402,236,13
1150823,4909,5
10699665,88,1
3905171,60,7
2819961,290,23
10721159,7,0
10750844,1,1
9652062,19,9
10774734,2802,2
4453565,186,2
11984,2415,14
74460,155,4
131249,11,11
11102096,1,0
6868719,57,19
359623,90,4
10613213,47,2
11216176,3,0
129965,117,13
10500143,88,16
5301901,22,0
55644,7,3
55757,608,1
57636,1160,4
2479,1081,16
10095,851,0
65467,711,12
66184,426,11
57506,206,13
74646,31,4
58669,3377,3
9380,2502,37
13514,3225,19
171561,14,1
115954,3622,15
61735,1006,14
816085,335,10
4171549,20,0
562125,453,3
4171552,58,0
123395,276,0
123617,108,42
4106065,68,0
135748,307,0
75618,177541,16
2641,2955,8
8723,3500,9
188365,1672,1
192775,11,3
371265,161,4
4369248,10,1
215727,1884,9
244120,35211,5
7376,372,18
253860,444,8
257793,767,1
11786,270,19
794006,10,5
98506,88,4
303437,18,0
325277,37,7
325440,87,8
372126,1280,5
1469770,21,0
244336,168,5
1400487,33,24
1476848,31,0
243111,277,3
210695,1809,74
243246,117,2
210812,117,0
240800,65,0
95406,28,11
1468945,160,0
1508540,17,0
79022,105,12
244151,372,1
1469526,7,0
1469527,16,0
211102,115,16
245161,82,13
1508533,7,0
210818,181,16
1480058,68,0
211436,0,2
1468882,3,0
1469926,17,0
1468881,15,0
1470710,397,0
244095,96,10
1505294,255,0
242869,3,0
884188,405,1
56940,486,10
1091433,167,1
1044522,313,3
434326,561,2
330027,5,0
8697,707,6
342683,2339,38
1229489,54,1
1296349,1651,6
1011390,800,20
1335714,83,0
10986,8597,14
171999,694,6
193903,231,12
1360319,44,2
67340,414,29
195217,2,0
1081164,238,7
878120,1,13
1422862,5,0
1436140,349,5
1441899,859,12
1458732,5,3
1612676,74,0
1612675,15,0
1612677,8,0
161172,3262,3
1645218,1400,1
1685051,1278,1
1699835,174,1
75602,2967,18
440615,243,6
179740,29166,5
2280081,98,1
617451,16025,0
381844,659,14
368435,79,5
2974421,80,1
1603709,668,0
3473031,46135,6
3702941,371,3
4015329,32,1
1587784,536,17
452080,2610,28
4305385,1,1
4312923,357,3
3805311,228,4
103304,15516,34
295413,68863,0
4351161,6,1
4440828,1751,8
14533,712,19
209897,3025,1
4585319,10,0
4618514,22,3
4639296,5,1
65328,3111,9
1043839,1036,8
246522,105,8
63953,69,3
91602,78924,18
378164,5,0
4487072,443,0
374918,9410,8
4005201,3011,5
6400,2597,11
99129,502,15
5038018,0,0
4967770,2,0
2852,38516,5
145518,6705,8
1435642,795,3
5136274,15,1
4183051,287,7
1293592,9,2
1679804,36,2
4192880,1113,119
5333944,64,0
1195689,11,3
337439,66,1
5367570,2738,1
400431,1045,10
3116721,0,15
1388144,336,1
5414703,208,1
207950,8,12
5421175,8,1
190183,4343,16
4065027,113,0
1653496,65,32
5498931,12,0
5460282,736,3
5529045,62,8
5546496,64,1
338028,152,19
16758,305366,16
7153,567,15
6224982,119,7
1121070,105,2
420029,6,4
4891557,22,2
5296341,378,5
1406001,11,0
100732,525,17
451483,20,0
194713,720,37
5082022,6,4
55684,318,168
5884172,5,5
85239,91,12
4392757,1018,0
366041,541,7
90917,695,0
90679,20,0
4672431,2379,2
6032448,573,5
450933,726,9
6071976,341,5
15920,2981,0
130982,55,2
475882,210,11
4942849,346,19
1335063,323,5
4151874,34,2
4651129,17185,2
4564580,1819,4
1415877,534,3
6970695,384,1
1397245,268,2
338249,76,0
1194088,673,3
5463090,1608,0
5382115,867,0
359583,189,20
399099,716,8
7149345,10,0
7149343,81,0
5885375,14,1
5515274,75,7
6528775,21,1
1255456,156,6
5477362,175,4
4092287,68,0
7149339,9,7
55674,23,6
254551,33,29
604339,19,0
4102469,565,2
2633,719,14
7166408,4,0
7274384,1,4
7295534,4039,7
81157,216,2
5887880,76,1
6729705,527,6
524392,7645,12
5111271,640,2
495952,300,2
6241820,5020,9
10810,5273,20
4947149,96,7
5070170,400,5
2268981,162,105
198463,28,7
6739085,3013,1
8338824,71,1
5431612,2,4
6342050,318,1
56100,1740,12
543989,140,2
4373041,265,17
8796224,7932,2
1353468,546,4
3405,9078,11
9433838,1,0
9433850,43,0
9433844,4,0
9433854,1,0
200475,24,2
427826,7926,10
9631962,507,1
5368627,75,5
1465911,124,1
255809,1557,16
9006792,3,2
4417899,94,7
9971826,1,1
5356541,116,1
337878,22,0
10010368,5,0
7177264,621,3
3849141,3756,11
2860541,323,32
903958,627,11
419914,219,2
202996,2504,16
10396228,0,1
4084322,220,12
1569,5204,25
5132767,539,1
5457864,502,3
8969582,348,1
71633,677,61
5322540,415,2
9752852,159,2
8041463,332,8
9434040,396,2
10626447,0,0
8718968,1,21
7695666,50,2
1060719,144,18
1208838,248,6
1660131,28411,7
10322514,30,4
368490,2431,23
5272722,97,6
6436708,8,7
5643247,594,226
5617042,287,1
5158318,3770,14
4506988,1093,9
11061668,33,2
10969114,30,3
11107080,14,5
4091990,118,4
427572,30272,4
7398452,96,4
11212914,5,0
383371,28,7
11233138,6,2
85060,20,0
57633,3570,5
72334,173,11
71836,1097,27
66235,5309,12
129768,7,3
74480,151,2
1644,624,3
77021,101,76
7232,5442,32
111997,489,3
112688,617,2
12141,187123,112
119365,29,6
94705,540,41
9735,1225,12
17272,5091,13
144577,438,1
144576,221,2
144575,26,0
134011,4842,5
74357,5940,51
152085,38,11
153888,6,0
153886,2,0
153887,8,1
153892,38,0
153890,8,0
153889,1,0
153885,12,0
153891,22,0
153895,15,0
153893,52,0
141647,76,7
7090,52704,21
190783,527,3
3161,6592,23
1468986,428,0
7494,582,6
253748,611,4
259914,223,1
90345,73,19
291169,313,6
146149,107,2
149082,12,0
180930,848,10
76542,23074,9
114541,95,1
477217,12,1
2039,72275,9
